,Date,HomeTeam,AwayTeam,FTHG,FTAG,HGFAvg,HGAAvg,AGFAvg,AGAAvg
6598,1993-08-25,Chelsea,QPR,2.0,0.0,1.3333333333333333,1.0,1.3333333333333333,2.6666666666666665
6599,1993-08-25,Liverpool,Tottenham,1.0,2.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333
6600,1993-08-25,Newcastle,Everton,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666
6601,1993-08-25,Norwich,Ipswich,1.0,0.0,0.6666666666666666,1.0,1.3333333333333333,1.6666666666666667
6602,1993-08-25,Southampton,Swindon,5.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,3.0
6603,1993-08-25,West Ham,Sheffield Weds,2.0,0.0,1.3333333333333333,1.3333333333333333,0.0,1.6666666666666667
6604,1993-08-27,Man City,Coventry,1.0,1.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,1.3333333333333333
6605,1993-08-28,Arsenal,Everton,2.0,0.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
6606,1993-08-28,Aston Villa,Tottenham,1.0,0.0,2.0,1.0,1.0,0.6666666666666666
6607,1993-08-28,Chelsea,Sheffield Weds,1.0,1.0,1.3333333333333333,1.0,0.3333333333333333,1.6666666666666667
6608,1993-08-28,Liverpool,Leeds,2.0,0.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,1.6666666666666667
6609,1993-08-28,Norwich,Swindon,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.6666666666666665
6610,1993-08-28,Oldham,Wimbledon,1.0,1.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,1.0
6611,1993-08-28,Sheffield United,Ipswich,1.0,1.0,2.0,1.0,1.3333333333333333,0.6666666666666666
6612,1993-08-28,Southampton,Man United,1.0,3.0,2.0,2.0,2.3333333333333335,0.6666666666666666
6613,1993-08-28,West Ham,QPR,0.0,4.0,0.6666666666666666,2.0,1.6666666666666667,2.0
6614,1993-08-29,Newcastle,Blackburn,1.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666
6615,1993-08-30,Leeds,Oldham,1.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.6666666666666666
6616,1993-08-31,Everton,Aston Villa,0.0,1.0,1.6666666666666667,1.0,1.0,0.6666666666666666
6617,1993-08-31,Ipswich,Newcastle,1.0,1.0,1.0,0.3333333333333333,1.0,1.3333333333333333
6618,1993-08-31,Wimbledon,Southampton,1.0,0.0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333
6619,1993-01-09,Blackburn,Arsenal,1.0,1.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333
6620,1993-01-09,Coventry,Liverpool,1.0,0.0,1.3333333333333333,0.6666666666666666,2.6666666666666665,0.6666666666666666
6621,1993-01-09,Man United,West Ham,3.0,0.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,1.6666666666666667
6622,1993-01-09,QPR,Sheffield United,2.0,1.0,1.6666666666666667,1.6666666666666667,1.0,3.0
6623,1993-01-09,Sheffield Weds,Norwich,3.0,3.0,1.0,1.3333333333333333,3.3333333333333335,1.6666666666666667
6624,1993-01-09,Swindon,Man City,1.0,3.0,0.3333333333333333,3.0,1.0,1.0
6625,1993-01-09,Tottenham,Chelsea,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0
6626,1993-11-09,Arsenal,Ipswich,4.0,0.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.0
6627,1993-11-09,Aston Villa,Coventry,0.0,0.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,1.3333333333333333
6628,1993-11-09,Chelsea,Man United,1.0,0.0,1.3333333333333333,0.3333333333333333,1.6666666666666667,1.0
6629,1993-11-09,Man City,QPR,3.0,0.0,1.3333333333333333,1.0,1.3333333333333333,1.6666666666666667
6630,1993-11-09,Norwich,Wimbledon,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0
6631,1993-11-09,Oldham,Everton,0.0,1.0,1.3333333333333333,1.6666666666666667,0.3333333333333333,1.0
6632,1993-11-09,Sheffield United,Tottenham,2.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333
6633,1993-11-09,Southampton,Leeds,0.0,2.0,2.0,2.0,1.0,1.3333333333333333
6634,1993-11-09,West Ham,Swindon,0.0,0.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667
6635,1993-12-09,Liverpool,Blackburn,0.0,1.0,1.0,1.0,1.3333333333333333,0.3333333333333333
6636,1993-09-13,Newcastle,Sheffield Weds,4.0,2.0,2.0,1.0,1.0,2.3333333333333335
6637,1993-09-18,Blackburn,West Ham,0.0,2.0,0.6666666666666666,1.0,1.0,1.3333333333333333
6638,1993-09-18,Coventry,Chelsea,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
6639,1993-09-18,Everton,Liverpool,2.0,0.0,2.0,1.0,1.6666666666666667,1.0
6640,1993-09-18,Ipswich,Aston Villa,1.0,2.0,1.0,1.0,1.6666666666666667,1.0
6641,1993-09-18,Leeds,Sheffield United,2.0,1.0,1.0,1.6666666666666667,1.3333333333333333,2.6666666666666665
6642,1993-09-18,QPR,Norwich,2.0,2.0,2.0,1.3333333333333333,3.0,1.6666666666666667
6643,1993-09-18,Sheffield Weds,Southampton,2.0,0.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667
6644,1993-09-18,Swindon,Newcastle,2.0,2.0,1.0,3.3333333333333335,1.3333333333333333,1.3333333333333333
6645,1993-09-18,Tottenham,Oldham,5.0,0.0,2.3333333333333335,0.3333333333333333,0.0,2.3333333333333335
6646,1993-09-19,Man United,Arsenal,1.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.6666666666666666
6647,1993-09-20,Wimbledon,Man City,1.0,0.0,1.3333333333333333,0.6666666666666666,1.0,1.0
6648,1993-09-25,Arsenal,Southampton,1.0,0.0,2.3333333333333335,0.0,0.0,1.3333333333333333
6649,1993-09-25,Blackburn,Sheffield Weds,1.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,2.0
6650,1993-09-25,Chelsea,Liverpool,1.0,0.0,1.0,0.3333333333333333,0.0,1.3333333333333333
6651,1993-09-25,Coventry,Leeds,0.0,2.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666
6652,1993-09-25,Everton,Norwich,1.0,5.0,1.0,2.0,3.3333333333333335,2.0
6653,1993-09-25,Man United,Swindon,4.0,2.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333
6654,1993-09-25,Newcastle,West Ham,2.0,0.0,2.3333333333333335,1.0,0.6666666666666666,1.6666666666666667
6655,1993-09-25,Oldham,Aston Villa,1.0,1.0,0.6666666666666666,1.0,1.3333333333333333,0.6666666666666666
6656,1993-09-25,Sheffield United,Man City,0.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666
6657,1993-09-26,Ipswich,Tottenham,2.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667
6658,1993-09-27,Wimbledon,QPR,1.0,1.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333
6659,1993-02-10,Aston Villa,Newcastle,0.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,1.0
6660,1993-02-10,Leeds,Wimbledon,4.0,0.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,1.6666666666666667
6661,1993-02-10,Liverpool,Arsenal,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
6662,1993-02-10,Norwich,Coventry,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666
6663,1993-02-10,QPR,Ipswich,3.0,0.0,2.3333333333333335,1.0,0.3333333333333333,2.6666666666666665
6664,1993-02-10,Sheffield Weds,Man United,2.0,3.0,2.3333333333333335,2.0,2.0,1.3333333333333333
6665,1993-02-10,Southampton,Sheffield United,3.0,3.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,2.3333333333333335
6666,1993-02-10,Swindon,Blackburn,1.0,3.0,1.3333333333333333,2.6666666666666665,1.6666666666666667,0.6666666666666666
6667,1993-02-10,West Ham,Chelsea,1.0,0.0,0.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
6668,1993-03-10,Tottenham,Everton,3.0,2.0,3.0,1.0,1.0,1.6666666666666667
6669,1993-04-10,Man City,Oldham,1.0,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.3333333333333335
6670,1993-10-16,Arsenal,Man City,0.0,0.0,1.6666666666666667,0.0,0.3333333333333333,0.3333333333333333
6671,1993-10-16,Chelsea,Norwich,1.0,2.0,1.0,0.6666666666666666,3.0,1.3333333333333333
6672,1993-10-16,Coventry,Southampton,1.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333
6673,1993-10-16,Liverpool,Oldham,2.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.6666666666666665
6674,1993-10-16,Man United,Tottenham,2.0,1.0,2.3333333333333335,1.0,1.6666666666666667,2.0
6675,1993-10-16,Newcastle,QPR,1.0,2.0,2.3333333333333335,1.3333333333333333,1.0,1.6666666666666667
6676,1993-10-16,Sheffield Weds,Wimbledon,2.0,2.0,2.0,1.6666666666666667,1.0,2.0
6677,1993-10-16,Swindon,Everton,1.0,1.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
6678,1993-10-16,West Ham,Aston Villa,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666666
6679,1993-10-17,Ipswich,Leeds,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0.0
6680,1993-10-18,Blackburn,Sheffield United,0.0,0.0,0.3333333333333333,1.0,1.3333333333333333,1.6666666666666667
6681,1993-10-23,Aston Villa,Chelsea,1.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0
6682,1993-10-23,Everton,Man United,0.0,1.0,1.0,2.0,1.3333333333333333,1.0
6683,1993-10-23,Leeds,Blackburn,3.0,3.0,3.0,1.3333333333333333,2.3333333333333335,1.3333333333333333
6684,1993-10-23,Man City,Liverpool,1.0,1.0,1.6666666666666667,0.6666666666666666,0.3333333333333333,1.3333333333333333
6685,1993-10-23,Norwich,West Ham,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
6686,1993-10-23,Oldham,Arsenal,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
6687,1993-10-23,QPR,Coventry,5.0,1.0,3.3333333333333335,1.0,0.3333333333333333,2.0
6688,1993-10-23,Sheffield United,Sheffield Weds,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,2.0
6689,1993-10-23,Tottenham,Swindon,1.0,1.0,3.0,1.0,1.0,1.6666666666666667
6690,1993-10-24,Southampton,Newcastle,2.0,1.0,1.6666666666666667,2.0,1.6666666666666667,1.3333333333333333
6691,1993-10-25,Wimbledon,Ipswich,0.0,2.0,0.6666666666666666,1.0,0.6666666666666666,2.3333333333333335
6692,1993-10-30,Arsenal,Norwich,0.0,0.0,0.3333333333333333,0.0,2.3333333333333335,0.6666666666666666
6693,1993-10-30,Blackburn,Tottenham,1.0,0.0,0.6666666666666666,0.3333333333333333,1.0,1.6666666666666667
6694,1993-10-30,Chelsea,Oldham,0.0,1.0,0.6666666666666666,1.0,1.0,1.0
6695,1993-10-30,Ipswich,Everton,0.0,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.3333333333333333
6696,1993-10-30,Liverpool,Southampton,4.0,2.0,2.0,1.0,1.0,2.0
6697,1993-10-30,Man United,QPR,2.0,1.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333
6698,1993-10-30,Newcastle,Wimbledon,4.0,0.0,2.3333333333333335,0.6666666666666666,0.6666666666666666,3.3333333333333335
6699,1993-10-30,Sheffield Weds,Leeds,3.0,3.0,2.3333333333333335,2.6666666666666665,1.6666666666666667,1.0
6700,1993-10-30,Swindon,Aston Villa,1.0,2.0,1.0,2.0,1.0,0.6666666666666666
6701,1993-10-31,Coventry,Sheffield United,0.0,0.0,0.3333333333333333,1.0,1.0,1.0
6702,1993-01-11,West Ham,Man City,3.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.0
6703,1993-06-11,Arsenal,Aston Villa,1.0,2.0,0.3333333333333333,0.6666666666666666,1.3333333333333333,0.6666666666666666
6704,1993-06-11,Coventry,Everton,2.0,1.0,1.0,0.6666666666666666,1.3333333333333333,1.0
6705,1993-06-11,Ipswich,Sheffield Weds,1.0,4.0,0.3333333333333333,2.0,2.0,1.0
6706,1993-06-11,Leeds,Chelsea,4.0,1.0,3.6666666666666665,1.3333333333333333,0.3333333333333333,2.0
6707,1993-06-11,Liverpool,West Ham,2.0,0.0,2.6666666666666665,1.0,0.0,1.3333333333333333
6708,1993-06-11,QPR,Blackburn,1.0,0.0,3.0,0.3333333333333333,2.0,1.6666666666666667
6709,1993-06-11,Sheffield United,Norwich,1.0,2.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
6710,1993-06-11,Southampton,Tottenham,1.0,0.0,2.0,1.3333333333333333,0.3333333333333333,1.3333333333333333
6711,1993-06-11,Wimbledon,Swindon,3.0,0.0,1.3333333333333333,1.0,1.0,2.6666666666666665
6712,1993-07-11,Man City,Man United,2.0,3.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,1.3333333333333333
6713,1993-08-11,Oldham,Newcastle,1.0,3.0,0.6666666666666666,1.3333333333333333,2.0,1.0
6714,1993-11-20,Aston Villa,Sheffield United,1.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333
6715,1993-11-20,Blackburn,Southampton,2.0,0.0,1.0,0.0,1.0,2.3333333333333335
6716,1993-11-20,Chelsea,Arsenal,0.0,2.0,0.3333333333333333,1.6666666666666667,0.6666666666666666,0.0
6717,1993-11-20,Everton,QPR,0.0,3.0,0.3333333333333333,3.0,2.0,1.0
6718,1993-11-20,Man United,Wimbledon,3.0,1.0,2.3333333333333335,1.0,1.0,3.0
6719,1993-11-20,Norwich,Man City,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.3333333333333333
6720,1993-11-20,Sheffield Weds,Coventry,0.0,0.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.0
6721,1993-11-20,Swindon,Ipswich,2.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.6666666666666667
6722,1993-11-20,Tottenham,Leeds,1.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.3333333333333333
6723,1993-11-20,West Ham,Oldham,2.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,1.3333333333333333
6724,1993-11-21,Newcastle,Liverpool,3.0,0.0,2.6666666666666665,0.6666666666666666,0.3333333333333333,1.6666666666666667
6725,1993-11-22,Chelsea,Man City,0.0,0.0,0.0,1.0,0.6666666666666666,1.3333333333333333
6726,1993-11-23,Blackburn,Coventry,2.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.3333333333333335
6727,1993-11-23,Everton,Leeds,1.0,1.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,1.6666666666666667
6728,1993-11-24,Aston Villa,Southampton,0.0,2.0,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.0
6729,1993-11-24,Man United,Ipswich,0.0,0.0,1.6666666666666667,0.6666666666666666,1.3333333333333333,0.6666666666666666
6730,1993-11-24,Newcastle,Sheffield United,4.0,0.0,3.6666666666666665,0.0,0.0,1.6666666666666667
6731,1993-11-24,Sheffield Weds,Oldham,3.0,0.0,2.0,1.0,0.3333333333333333,1.6666666666666667
6732,1993-11-24,Swindon,QPR,1.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
6733,1993-11-24,Tottenham,Wimbledon,1.0,1.0,1.0,1.0,0.6666666666666666,2.6666666666666665
6734,1993-11-24,West Ham,Arsenal,0.0,0.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,0.0
6735,1993-11-27,Arsenal,Newcastle,2.0,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667
6736,1993-11-27,Coventry,Man United,0.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,0.6666666666666666
6737,1993-11-27,Ipswich,Blackburn,1.0,0.0,0.6666666666666666,2.0,1.0,1.6666666666666667
6738,1993-11-27,Leeds,Swindon,3.0,0.0,3.3333333333333335,1.3333333333333333,0.3333333333333333,2.3333333333333335
6739,1993-11-27,Man City,Sheffield Weds,1.0,3.0,1.3333333333333333,2.3333333333333335,2.6666666666666665,1.0
6740,1993-11-27,Oldham,Norwich,2.0,1.0,1.0,1.3333333333333333,1.0,1.0
6741,1993-11-27,QPR,Tottenham,1.0,1.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.0
6742,1993-11-27,Sheffield United,Chelsea,1.0,0.0,1.0,1.0,0.3333333333333333,2.0
6743,1993-11-27,Wimbledon,Everton,1.0,1.0,1.3333333333333333,1.0,1.3333333333333333,1.0
6744,1993-11-28,Liverpool,Aston Villa,2.0,1.0,2.6666666666666665,1.0,1.6666666666666667,1.3333333333333333
6745,1993-11-29,Southampton,West Ham,0.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666
6746,1993-04-12,Coventry,Arsenal,1.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
6747,1993-04-12,Everton,Southampton,1.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0
6748,1993-04-12,Ipswich,Oldham,0.0,0.0,0.6666666666666666,1.3333333333333333,0.0,1.6666666666666667
6749,1993-04-12,Leeds,Man City,3.0,2.0,3.3333333333333335,1.0,1.0,1.3333333333333333
6750,1993-04-12,Man United,Norwich,2.0,2.0,1.6666666666666667,1.0,1.6666666666666667,1.6666666666666667
6751,1993-04-12,QPR,Aston Villa,2.0,2.0,1.3333333333333333,1.0,1.6666666666666667,1.6666666666666667
6752,1993-04-12,Sheffield Weds,Liverpool,3.0,1.0,2.0,0.3333333333333333,0.6666666666666666,2.3333333333333335
6753,1993-04-12,Swindon,Sheffield United,0.0,0.0,1.0,0.6666666666666666,0.0,1.6666666666666667
6754,1993-04-12,Tottenham,Newcastle,1.0,2.0,1.0,1.3333333333333333,2.0,1.3333333333333333
6755,1993-04-12,Wimbledon,West Ham,1.0,2.0,1.6666666666666667,1.0,1.3333333333333333,1.0
6756,1993-05-12,Blackburn,Chelsea,2.0,0.0,2.0,0.3333333333333333,0.3333333333333333,2.3333333333333335
6757,1993-06-12,Arsenal,Tottenham,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
6758,1993-07-12,Oldham,Swindon,2.0,1.0,1.6666666666666667,1.6666666666666667,0.3333333333333333,2.6666666666666665
6759,1993-07-12,Sheffield United,Man United,0.0,3.0,0.6666666666666666,1.6666666666666667,2.3333333333333335,0.6666666666666666
6760,1993-08-12,Aston Villa,Sheffield Weds,2.0,2.0,1.0,1.3333333333333333,3.0,1.3333333333333333
6761,1993-08-12,Liverpool,QPR,3.0,2.0,2.3333333333333335,1.0,1.6666666666666667,1.3333333333333333
6762,1993-08-12,Man City,Everton,1.0,0.0,1.3333333333333333,2.0,0.6666666666666666,1.3333333333333333
6763,1993-08-12,Southampton,Ipswich,0.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666
6764,1993-08-12,West Ham,Leeds,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666
6765,1993-11-12,Aston Villa,Wimbledon,0.0,1.0,0.6666666666666666,1.6666666666666667,1.0,1.3333333333333333
6766,1993-11-12,Chelsea,Ipswich,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333
6767,1993-11-12,Liverpool,Swindon,2.0,2.0,2.3333333333333335,1.6666666666666667,1.0,2.3333333333333335
6768,1993-11-12,Man City,Tottenham,0.0,2.0,0.6666666666666666,1.6666666666666667,1.3333333333333333,0.6666666666666666
6769,1993-11-12,Newcastle,Man United,1.0,1.0,2.6666666666666665,0.3333333333333333,1.6666666666666667,0.3333333333333333
6770,1993-11-12,Oldham,Blackburn,1.0,2.0,1.6666666666666667,1.3333333333333333,0.6666666666666666,1.0
6771,1993-11-12,Sheffield United,Everton,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666
6772,1993-11-12,Southampton,QPR,0.0,1.0,0.0,1.3333333333333333,1.0,1.3333333333333333
6773,1993-11-12,West Ham,Coventry,3.0,2.0,1.0,1.0,1.0,1.6666666666666667
6774,1993-12-12,Arsenal,Sheffield Weds,1.0,0.0,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.3333333333333333
6775,1993-12-13,Norwich,Leeds,2.0,1.0,1.0,0.6666666666666666,1.0,1.0
6776,1993-12-18,Blackburn,Man City,2.0,0.0,2.0,0.3333333333333333,0.6666666666666666,1.6666666666666667
6777,1993-12-18,Coventry,Oldham,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.3333333333333333
6778,1993-12-18,Everton,Newcastle,0.0,2.0,0.6666666666666666,1.0,1.6666666666666667,1.0
6779,1993-12-18,Ipswich,Norwich,2.0,1.0,1.0,0.3333333333333333,1.3333333333333333,2.0
6780,1993-12-18,Leeds,Arsenal,2.0,1.0,2.6666666666666665,1.0,0.3333333333333333,1.0
6781,1993-12-18,Sheffield Weds,West Ham,5.0,0.0,3.6666666666666665,0.3333333333333333,1.3333333333333333,2.0
6782,1993-12-18,Swindon,Southampton,2.0,1.0,1.0,0.3333333333333333,1.0,1.0
6783,1993-12-18,Tottenham,Liverpool,3.0,3.0,1.6666666666666667,2.0,1.3333333333333333,3.0
6784,1993-12-18,Wimbledon,Sheffield United,2.0,0.0,1.3333333333333333,1.0,0.0,2.0
6785,1993-12-19,Man United,Aston Villa,3.0,1.0,1.6666666666666667,1.0,1.3333333333333333,2.3333333333333335
6786,1993-12-22,Newcastle,Leeds,1.0,1.0,2.0,0.6666666666666666,1.0,1.0
6787,1993-12-26,Man United,Blackburn,1.0,1.0,2.0,1.3333333333333333,1.0,1.0
6788,1993-12-26,Sheffield United,Liverpool,0.0,0.0,0.0,1.0,1.3333333333333333,2.0
6789,1993-12-26,Wimbledon,Coventry,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0
6790,1993-12-27,Everton,Sheffield Weds,0.0,2.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
6791,1993-12-27,Ipswich,West Ham,1.0,1.0,1.0,0.6666666666666666,1.0,2.3333333333333335
6792,1993-12-27,QPR,Oldham,2.0,0.0,1.6666666666666667,1.0,0.3333333333333333,1.0
6793,1993-12-27,Southampton,Chelsea,3.0,1.0,1.0,1.0,0.3333333333333333,2.0
6794,1993-12-27,Swindon,Arsenal,0.0,4.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,1.0
6795,1993-12-27,Tottenham,Norwich,1.0,3.0,1.6666666666666667,2.6666666666666665,2.0,1.6666666666666667
6796,1993-12-28,Chelsea,Newcastle,1.0,0.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.6666666666666666
6797,1993-12-28,Liverpool,Wimbledon,1.0,1.0,2.0,1.6666666666666667,1.0,0.6666666666666666
6798,1993-12-28,Man City,Southampton,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333
6799,1993-12-28,West Ham,Tottenham,1.0,3.0,1.3333333333333333,2.0,2.0,0.6666666666666666
6800,1993-12-29,Arsenal,Sheffield United,3.0,0.0,1.6666666666666667,0.3333333333333333,0.0,1.6666666666666667
6801,1993-12-29,Blackburn,Everton,2.0,0.0,2.0,0.0,0.0,1.0
6802,1993-12-29,Leeds,QPR,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
6803,1993-12-29,Norwich,Aston Villa,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,2.0
6804,1993-12-29,Oldham,Man United,2.0,5.0,1.6666666666666667,2.6666666666666665,3.0,1.0
6805,1993-12-29,Sheffield Weds,Swindon,3.0,3.0,3.6666666666666665,1.3333333333333333,2.0,2.3333333333333335
6806,1994-01-01,Aston Villa,Blackburn,0.0,1.0,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666
6807,1994-01-01,Everton,West Ham,0.0,1.0,0.0,1.6666666666666667,0.6666666666666666,2.0
6808,1994-01-01,Ipswich,Liverpool,1.0,2.0,1.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333
6809,1994-01-01,Man United,Leeds,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.0
6810,1994-01-01,Newcastle,Man City,2.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,2.3333333333333335
6811,1994-01-01,QPR,Sheffield Weds,1.0,2.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.6666666666666666
6812,1994-01-01,Sheffield United,Oldham,2.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.6666666666666667
6813,1994-01-01,Southampton,Norwich,0.0,1.0,1.0,1.0,1.6666666666666667,1.0
6814,1994-01-01,Swindon,Chelsea,1.0,3.0,1.0,2.6666666666666665,1.3333333333333333,2.0
6815,1994-01-01,Tottenham,Coventry,1.0,2.0,1.6666666666666667,2.6666666666666665,2.0,1.6666666666666667
6816,1994-01-01,Wimbledon,Arsenal,0.0,3.0,1.0,1.6666666666666667,2.6666666666666665,0.6666666666666666
6817,1994-03-01,Arsenal,QPR,0.0,0.0,1.3333333333333333,0.0,0.6666666666666666,0.3333333333333333
6818,1994-03-01,Chelsea,Everton,4.0,2.0,2.0,1.0,0.6666666666666666,2.0
6819,1994-03-01,Coventry,Swindon,1.0,1.0,1.0,0.6666666666666666,2.0,2.0
6820,1994-03-01,Sheffield Weds,Tottenham,1.0,0.0,3.0,1.0,1.6666666666666667,0.6666666666666666
6821,1994-03-01,West Ham,Sheffield United,0.0,0.0,1.3333333333333333,1.6666666666666667,0.0,1.6666666666666667
6822,1994-04-01,Liverpool,Man United,3.0,3.0,2.0,2.0,3.0,2.0
6823,1994-04-01,Norwich,Newcastle,1.0,2.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666
6824,1994-01-15,Aston Villa,West Ham,3.0,1.0,1.0,1.0,1.0,1.3333333333333333
6825,1994-01-15,Everton,Swindon,6.0,2.0,2.0,1.6666666666666667,2.0,3.3333333333333335
6826,1994-01-15,Leeds,Ipswich,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333
6827,1994-01-15,Man City,Arsenal,0.0,0.0,0.3333333333333333,1.0,2.3333333333333335,0.0
6828,1994-01-15,Norwich,Chelsea,1.0,1.0,1.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
6829,1994-01-15,Oldham,Liverpool,0.0,3.0,1.0,3.3333333333333335,1.6666666666666667,0.3333333333333333
6830,1994-01-15,Sheffield United,Blackburn,1.0,2.0,1.0,1.0,1.3333333333333333,0.6666666666666666
6831,1994-01-15,Southampton,Coventry,1.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0
6832,1994-01-15,Tottenham,Man United,0.0,1.0,0.6666666666666666,2.0,3.0,1.6666666666666667
6833,1994-01-15,Wimbledon,Sheffield Weds,2.0,1.0,1.0,2.0,1.6666666666666667,1.0
6834,1994-01-16,QPR,Newcastle,1.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.0
6835,1994-01-22,Arsenal,Oldham,1.0,1.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,1.6666666666666667
