HomeTeamHomeForm,HomeTeamForm,HomeTeamSeasonWinPerc,AwayTeamAwayForm,AwayTeamForm,AwayTeamSeasonWinPerc,HomeElo,AwayElo,HomeGoals,AwayGoals
0.3333333333333333,0.2,0.4,0.0,0.2,0.1,1584.80700684,1573.82324219,0,1
0.6666666666666666,0.4,0.6,0.0,0.4,0.4,1669.68786621,1747.50170898,2,2
0.6666666666666666,0.6,0.3333333333333333,0.6666666666666666,0.8,0.2,1664.44543457,1580.00476074,4,0
0.3333333333333333,0.0,0.4,0.3333333333333333,0.2,0.3,1565.55969238,1527.51599121,3,0
0.6666666666666666,0.4,0.5454545454545454,0.0,0.2,0.1111111111111111,1747.015625,1574.67028809,0,0
0.3333333333333333,0.2,0.3,0.0,0.2,0.0,1514.9140625,1547.55358887,0,1
0.3333333333333333,0.4,0.1,0.3333333333333333,0.6,0.4,1583.95996094,1653.89855957,2,0
0.0,0.2,0.3,0.3333333333333333,0.2,0.3,1601.00927734,1632.40686035,2,1
0.6666666666666666,0.4,0.4,0.3333333333333333,0.2,0.4,1544.88500977,1714.71862793,1,0
0.6666666666666666,0.8,0.6666666666666666,0.0,0.0,0.1,1669.04223633,1541.06213379,1,1
0.3333333333333333,0.4,0.4,0.3333333333333333,0.6,0.3,1649.54040527,1773.66455078,1,2
0.6666666666666666,0.6,0.45454545454545453,0.0,0.0,0.09090909090909091,1642.90026855,1546.31237793,3,1
0.6666666666666666,0.6,0.2727272727272727,0.6666666666666666,0.8,0.36363636363636365,1571.37316895,1780.3659668,0,2
0.0,0.0,0.3,0.6666666666666666,0.6,0.5,1518.31884766,1663.79199219,1,0
0.3333333333333333,0.2,0.5,0.3333333333333333,0.2,0.36363636363636365,1740.9029541,1669.77856445,3,0
0.3333333333333333,0.2,0.2727272727272727,0.3333333333333333,0.2,0.3,1506.01086426,1607.82739258,4,2
0.3333333333333333,0.4,0.4,0.0,0.4,0.36363636363636365,1556.45666504,1747.41101074,2,2
1.0,0.4,0.45454545454545453,0.3333333333333333,0.6,0.09090909090909091,1555.4284668,1673.0769043,0,0
0.3333333333333333,0.2,0.6363636363636364,0.3333333333333333,0.0,0.2727272727272727,1704.17504883,1625.58874512,3,1
0.6666666666666666,0.6,0.18181818181818182,0.3333333333333333,0.2,0.4,1594.95825195,1642.83898926,2,1
0.3333333333333333,0.2,0.36363636363636365,0.0,0.2,0.18181818181818182,1580.78295898,1574.75671387,0,2
0.3333333333333333,0.0,0.5454545454545454,0.0,0.2,0.2727272727272727,1661.88684082,1595.84143066,0,1
0.3333333333333333,0.4,0.45454545454545453,0.0,0.0,0.08333333333333333,1589.35180664,1540.73706055,0,0
0.3333333333333333,0.2,0.36363636363636365,0.0,0.4,0.18181818181818182,1527.91955566,1556.5880127,1,1
0.6666666666666666,0.8,0.6363636363636364,0.3333333333333333,0.4,0.45454545454545453,1786.96508789,1654.19128418,2,1
0.6666666666666666,0.4,0.6363636363636364,0.0,0.0,0.25,1744.24853516,1619.50732422,4,1
0.6666666666666666,0.6,0.25,0.6666666666666666,0.4,0.18181818181818182,1602.14111328,1564.77404785,0,1
0.3333333333333333,0.2,0.36363636363636365,0.3333333333333333,0.6,0.08333333333333333,1635.65600586,1671.9173584,2,1
0.3333333333333333,0.2,0.3333333333333333,0.0,0.4,0.36363636363636365,1566.18786621,1710.25646973,1,2
0.0,0.0,0.5,0.0,0.2,0.16666666666666666,1650.08447266,1558.06860352,1,0
1.0,0.6,0.4,0.0,0.0,0.1,1665.03601074,1559.77636719,2,1
0.3333333333333333,0.0,0.4,0.3333333333333333,0.4,0.5454545454545454,1544.29077148,1748.7947998,0,1
0.0,0.0,0.36363636363636365,0.3333333333333333,0.6,0.18181818181818182,1613.69641113,1591.15270996,2,0
0.3333333333333333,0.4,0.4166666666666667,0.3333333333333333,0.6,0.4166666666666667,1585.7980957,1716.66796875,0,0
0.6666666666666666,0.8,0.6666666666666666,0.3333333333333333,0.4,0.09090909090909091,1790.19824219,1559.61914062,2,1
0.3333333333333333,0.4,0.36363636363636365,0.6666666666666666,0.4,0.25,1607.64379883,1575.76245117,0,0
0.6666666666666666,0.4,0.4166666666666667,0.3333333333333333,0.6,0.36363636363636365,1642.53735352,1648.47558594,1,2
0.6666666666666666,0.4,0.6,0.0,0.4,0.09090909090909091,1650.95812988,1517.99682617,1,1
1.0,0.6,0.6666666666666666,0.3333333333333333,0.2,0.2727272727272727,1750.05957031,1526.43908691,4,3
0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,1539.48144531,1555.89562988,1,0
0.3333333333333333,0.2,0.38461538461538464,0.3333333333333333,0.6,0.38461538461538464,1632.7076416,1715.17089844,0,0
0.6666666666666666,0.6,0.6666666666666666,1.0,0.8,0.4166666666666667,1714.99633789,1792.16027832,1,2
0.3333333333333333,0.2,0.5384615384615384,0.3333333333333333,0.2,0.23076923076923078,1654.27624512,1578.83581543,2,1
0.3333333333333333,0.2,0.4166666666666667,0.3333333333333333,0.4,0.3333333333333333,1546.02453613,1604.57043457,2,2
0.3333333333333333,0.6,0.5384615384615384,0.3333333333333333,0.4,0.25,1753.60424805,1587.29504395,4,0
0.6666666666666666,0.6,0.5,1.0,1.0,0.46153846153846156,1658.30541992,1800.0255127,1,1
0.3333333333333333,0.2,0.25,0.0,0.2,0.23076923076923078,1574.27929688,1621.40673828,0,0
0.3333333333333333,0.2,0.3333333333333333,0.0,0.2,0.07692307692307693,1524.42626953,1545.54052734,4,2
0.6666666666666666,0.6,0.5714285714285714,0.3333333333333333,0.6,0.07692307692307693,1759.45996094,1668.91674805,0,0
0.6666666666666666,0.2,0.3333333333333333,0.0,0.6,0.3333333333333333,1523.42773438,1752.0723877,0,1
0.6666666666666666,0.6,0.23076923076923078,0.0,0.4,0.3333333333333333,1583.44238281,1658.83276367,0,0
0.3333333333333333,0.2,0.36363636363636365,0.3333333333333333,0.4,0.3076923076923077,1557.65710449,1605.05444336,2,3
0.6666666666666666,0.2,0.4166666666666667,0.3333333333333333,0.4,0.23076923076923078,1553.87683105,1581.43933105,0,1
0.6666666666666666,0.4,0.6153846153846154,0.3333333333333333,0.2,0.4166666666666667,1707.13110352,1645.52722168,0,1
0.0,0.0,0.3076923076923077,0.0,0.2,0.36363636363636365,1549.35241699,1632.88220215,4,3
0.0,0.2,0.3333333333333333,0.3333333333333333,0.2,0.46153846153846156,1549.08886719,1656.89538574,0,0
1.0,0.4,0.45454545454545453,0.0,0.2,0.15384615384615385,1673.36315918,1544.46020508,1,0
0.3333333333333333,0.2,0.38461538461538464,0.6666666666666666,0.6,0.4166666666666667,1536.19140625,1660.18786621,3,2
0.3333333333333333,0.2,0.4166666666666667,0.3333333333333333,0.2,0.35714285714285715,1622.22241211,1695.76293945,0,2
0.3333333333333333,0.4,0.38461538461538464,0.0,0.2,0.08333333333333333,1590.85583496,1557.68334961,1,0
0.6666666666666666,0.8,0.6923076923076923,0.3333333333333333,0.2,0.21428571428571427,1798.14306641,1573.46362305,3,1
1.0,0.6,0.6923076923076923,0.3333333333333333,0.2,0.08333333333333333,1756.12683105,1550.15490723,0,1
0.3333333333333333,0.6,0.3333333333333333,0.0,0.2,0.08333333333333333,1613.62268066,1519.37329102,3,1
0.3333333333333333,0.2,0.35714285714285715,0.3333333333333333,0.4,0.16666666666666666,1624.55126953,1583.43847656,0,1
0.3333333333333333,0.2,0.5454545454545454,0.0,0.4,0.25,1655.8293457,1533.77539062,1,3
0.6666666666666666,0.4,0.5714285714285714,0.6666666666666666,0.6,0.5833333333333334,1658.83679199,1755.0135498,1,0
0.0,0.0,0.23076923076923078,0.3333333333333333,0.2,0.42857142857142855,1570.38598633,1638.06384277,1,1
0.3333333333333333,0.0,0.38461538461538464,0.0,0.0,0.3333333333333333,1540.80432129,1613.72790527,0,4
0.6666666666666666,0.4,0.46153846153846156,0.0,0.4,0.07142857142857142,1650.76135254,1677.01904297,1,1
0.6666666666666666,0.6,0.38461538461538464,0.0,0.6,0.3076923076923077,1551.54101562,1667.66760254,1,0
0.3333333333333333,0.2,0.3076923076923077,0.0,0.4,0.07142857142857142,1513.56958008,1545.61791992,6,1
0.3333333333333333,0.4,0.21428571428571427,0.6666666666666666,0.6,0.35714285714285715,1594.26184082,1619.4263916,0,3
0.0,0.2,0.3076923076923077,0.0,0.2,0.21428571428571427,1564.48840332,1611.15917969,2,2
0.3333333333333333,0.2,0.5714285714285714,0.6666666666666666,0.2,0.23076923076923078,1715.42736816,1587.24841309,2,0
0.0,0.0,0.21428571428571427,0.3333333333333333,0.6,0.3076923076923077,1578.98815918,1569.60192871,0,0
0.3333333333333333,0.4,0.42857142857142855,0.0,0.2,0.2,1605.02441406,1620.35559082,1,0
0.0,0.0,0.35714285714285715,0.6666666666666666,0.8,0.42857142857142855,1533.66259766,1832.53063965,2,1
0.6666666666666666,0.6,0.5333333333333333,0.3333333333333333,0.6,0.38461538461538464,1754.66259766,1744.02478027,4,3
1.0,0.4,0.5,0.3333333333333333,0.2,0.21428571428571427,1686.79821777,1582.12072754,1,1
0.6666666666666666,0.6,0.4666666666666667,0.6666666666666666,0.2,0.15384615384615385,1611.68994141,1572.49438477,0,0
0.6666666666666666,0.6,0.38461538461538464,0.0,0.2,0.14285714285714285,1643.64221191,1547.46313477,2,1
0.3333333333333333,0.2,0.35714285714285715,0.3333333333333333,0.4,0.38461538461538464,1560.71728516,1658.18444824,3,2
1.0,0.6,0.6,0.0,0.4,0.07692307692307693,1666.80895996,1569.16479492,0,0
0.6666666666666666,0.4,0.46153846153846156,0.3333333333333333,0.2,0.4,1682.0703125,1646.6640625,3,1
0.3333333333333333,0.2,0.38461538461538464,0.0,0.4,0.06666666666666667,1613.69006348,1538.46032715,1,0
0.6666666666666666,0.6,0.42857142857142855,0.0,0.4,0.07692307692307693,1571.83898926,1537.92944336,1,3
1.0,0.6,0.7142857142857143,0.6666666666666666,0.8,0.4,1818.73010254,1647.75390625,2,0
0.6666666666666666,0.6,0.6428571428571429,0.0,0.0,0.2,1738.18945312,1576.75109863,4,0
0.0,0.2,0.2,0.3333333333333333,0.6,0.5384615384615384,1586.84863281,1760.4979248,1,1
0.0,0.2,0.2857142857142857,0.3333333333333333,0.4,0.4,1575.64978027,1720.55505371,0,2
0.0,0.2,0.3333333333333333,0.6666666666666666,0.6,0.2857142857142857,1638.07202148,1608.5345459,1,0
0.3333333333333333,0.2,0.42857142857142855,0.0,0.2,0.13333333333333333,1649.73693848,1543.3515625,6,2
0.0,0.0,0.5,0.0,0.4,0.07142857142857142,1639.13623047,1573.734375,1,1
0.3333333333333333,0.2,0.4666666666666667,0.3333333333333333,0.2,0.14285714285714285,1657.57312012,1566.97058105,1,0
0.6666666666666666,0.6,0.4,0.3333333333333333,0.4,0.38461538461538464,1556.82958984,1643.63476562,1,1
0.6666666666666666,0.4,0.35714285714285715,0.0,0.4,0.06666666666666667,1552.93896484,1689.59814453,2,1
0.6666666666666666,0.4,0.5,0.0,0.4,0.2857142857142857,1679.94750977,1662.1607666,0,2
0.0,0.0,0.2,0.0,0.4,0.06666666666666667,1570.8079834,1577.50500488,1,3
0.6666666666666666,0.2,0.42857142857142855,0.3333333333333333,0.4,0.35714285714285715,1533.96801758,1643.27929688,4,2
0.6666666666666666,0.2,0.42857142857142855,0.3333333333333333,0.6,0.4,1618.02502441,1826.16174316,0,2
0.6666666666666666,0.6,0.4,0.3333333333333333,0.4,0.35714285714285715,1562.43237305,1661.47790527,1,0
0.6666666666666666,0.8,0.42857142857142855,0.3333333333333333,0.6,0.26666666666666666,1643.73901367,1602.89318848,2,2
0.0,0.2,0.26666666666666666,0.3333333333333333,0.4,0.2857142857142857,1562.90844727,1557.02770996,2,2
0.3333333333333333,0.2,0.4,0.3333333333333333,0.2,0.2,1535.43664551,1589.56726074,1,1
0.0,0.0,0.46153846153846156,0.3333333333333333,0.6,0.35714285714285715,1635.20825195,1738.4309082,1,1
0.3333333333333333,0.6,0.6,0.3333333333333333,0.4,0.5,1729.15551758,1759.48950195,1,2
1.0,0.8,0.4375,0.0,0.0,0.1875,1570.61169434,1590.25952148,1,1
0.6666666666666666,0.4,0.5625,0.0,0.2,0.1875,1677.18054199,1611.40588379,3,1
0.6666666666666666,0.4,0.5,0.6666666666666666,0.6,0.4375,1653.29858398,1719.92785645,0,3
1.0,0.6,0.7333333333333333,0.0,0.4,0.0625,1832.78088379,1546.27636719,2,3
0.6666666666666666,0.4,0.6666666666666666,0.0,0.2,0.125,1737.71130371,1534.7442627,1,1
0.0,0.0,0.1875,0.3333333333333333,0.0,0.13333333333333333,1591.91662598,1560.53393555,1,3
0.3333333333333333,0.4,0.375,0.0,0.0,0.375,1630.97094727,1635.92797852,1,0
0.6666666666666666,0.4,0.5625,0.0,0.0,0.1875,1768.71716309,1556.66174316,1,2
0.6666666666666666,0.4,0.4375,0.0,0.2,0.0625,1606.19213867,1664.9276123,0,0
0.0,0.2,0.1875,0.0,0.4,0.3333333333333333,1571.34912109,1639.10437012,3,1
0.6666666666666666,0.6,0.4666666666666667,0.3333333333333333,0.2,0.1875,1561.89855957,1575.8338623,1,1
0.3333333333333333,0.2,0.4,0.3333333333333333,0.2,0.26666666666666666,1604.85583496,1559.40222168,1,1
0.6666666666666666,0.6,0.4,0.3333333333333333,0.6,0.3333333333333333,1640.44006348,1636.95788574,2,1
0.6666666666666666,0.6,0.4,0.3333333333333333,0.6,0.14285714285714285,1591.65124512,1568.95471191,0,0
0.0,0.0,0.42857142857142855,0.3333333333333333,0.6,0.3333333333333333,1629.94104004,1683.73071289,0,2
0.3333333333333333,0.8,0.5625,0.0,0.0,0.25,1726.53845215,1555.12744141,2,0
0.3333333333333333,0.2,0.4666666666666667,0.3333333333333333,0.6,0.4375,1657.78588867,1806.9239502,2,3
0.6666666666666666,0.4,0.4375,0.6666666666666666,0.6,0.375,1552.60327148,1688.13452148,2,1
0.3333333333333333,0.2,0.375,0.0,0.4,0.3125,1593.96337891,1623.40026855,1,0
0.0,0.2,0.25,0.3333333333333333,0.4,0.125,1569.9621582,1581.35412598,2,0
0.6666666666666666,0.6,0.4375,0.3333333333333333,0.2,0.3333333333333333,1638.83056641,1723.40454102,1,1
0.3333333333333333,0.2,0.375,0.3333333333333333,0.4,0.5333333333333333,1533.8840332,1734.51342773,1,2
0.3333333333333333,0.2,0.4117647058823529,0.6666666666666666,0.6,0.5625,1600.76916504,1739.49133301,1,1
0.3333333333333333,0.2,0.625,0.0,0.4,0.3125,1723.19274902,1620.53393555,3,1
0.0,0.0,0.4,0.3333333333333333,0.2,0.25,1610.37011719,1598.16674805,2,0
0.6666666666666666,0.8,0.5882352941176471,0.0,0.2,0.058823529411764705,1730.53637695,1651.70227051,1,1
0.6666666666666666,0.6,0.5882352941176471,0.0,0.4,0.29411764705882354,1678.43457031,1616.59460449,1,1
0.6666666666666666,0.2,0.47058823529411764,0.0,0.0,0.23529411764705882,1615.25244141,1551.12939453,2,1
0.3333333333333333,0.6,0.5294117647058824,0.6666666666666666,0.6,0.47058823529411764,1737.75,1813.00756836,1,3
0.6666666666666666,0.6,0.4117647058823529,0.0,0.0,0.11764705882352941,1564.08459473,1528.90612793,0,1
0.6666666666666666,0.4,0.6470588235294118,0.3333333333333333,0.6,0.11764705882352941,1728.47424316,1562.30310059,3,1
0.0,0.0,0.17647058823529413,0.0,0.0,0.23529411764705882,1569.03308105,1589.92041016,1,1
0.3333333333333333,0.4,0.4117647058823529,0.0,0.2,0.35294117647058826,1639.0423584,1618.61633301,3,1
0.3333333333333333,0.4,0.29411764705882354,0.3333333333333333,0.4,0.23529411764705882,1579.05993652,1574.75244141,2,2
0.6666666666666666,0.4,0.375,0.0,0.2,0.17647058823529413,1572.25634766,1602.51037598,2,2
0.3333333333333333,0.4,0.23529411764705882,1.0,0.6,0.47058823529411764,1577.12402344,1726.26611328,1,1
0.3333333333333333,0.0,0.4375,0.6666666666666666,0.6,0.375,1655.97265625,1646.73583984,4,1
0.3333333333333333,0.0,0.4117647058823529,0.6666666666666666,0.6,0.35294117647058826,1591.59692383,1674.5723877,0,0
0.3333333333333333,0.2,0.35294117647058826,0.3333333333333333,0.4,0.17647058823529413,1539.94555664,1576.68835449,0,1
0.3333333333333333,0.2,0.4375,0.0,0.2,0.29411764705882354,1610.92285156,1619.7286377,0,1
0.6666666666666666,0.6,0.47058823529411764,0.0,0.0,0.17647058823529413,1558.46289062,1567.35656738,0,0
0.3333333333333333,0.0,0.375,0.3333333333333333,0.2,0.11764705882352941,1546.65332031,1570.84313965,0,1
0.6666666666666666,0.4,0.4117647058823529,0.3333333333333333,0.4,0.13333333333333333,1620.45678711,1553.04516602,1,0
0.3333333333333333,0.4,0.5555555555555556,0.0,0.4,0.3125,1720.75915527,1728.79736328,0,1
0.6666666666666666,0.4,0.5,0.0,0.0,0.2222222222222222,1625.82678223,1588.18774414,0,0
0.3333333333333333,0.4,0.2222222222222222,0.3333333333333333,0.4,0.1111111111111111,1575.59667969,1552.93310547,1,2
0.0,0.0,0.35294117647058826,1.0,0.8,0.5,1533.69165039,1809.94433594,2,2
0.3333333333333333,0.4,0.5,0.0,0.4,0.2777777777777778,1727.03076172,1621.44335938,2,1
0.3333333333333333,0.2,0.3888888888888889,0.3333333333333333,0.4,0.3333333333333333,1545.02441406,1670.9473877,3,2
0.0,0.0,0.16666666666666666,0.0,0.2,0.3333333333333333,1565.85217285,1597.79052734,1,1
0.3333333333333333,0.6,0.2777777777777778,0.0,0.2,0.05555555555555555,1582.29797363,1662.46508789,2,0
0.0,0.2,0.3333333333333333,0.0,0.2,0.16666666666666666,1527.30175781,1600.40661621,3,0
0.3333333333333333,0.4,0.35294117647058826,0.3333333333333333,0.4,0.35294117647058826,1576.77062988,1633.20922852,5,1
0.6666666666666666,0.6,0.6875,0.3333333333333333,0.2,0.125,1804.83239746,1554.44238281,3,3
0.3333333333333333,0.4,0.3888888888888889,0.3333333333333333,0.6,0.35294117647058826,1591.59777832,1738.6126709,0,0
0.3333333333333333,0.2,0.4117647058823529,0.6666666666666666,0.4,0.5294117647058824,1599.17028809,1730.82666016,2,1
0.0,0.0,0.3333333333333333,0.0,0.4,0.3333333333333333,1538.8034668,1618.38208008,1,0
0.3333333333333333,0.2,0.47058823529411764,0.0,0.2,0.11764705882352941,1651.22509766,1561.9251709,0,0
0.3333333333333333,0.4,0.6470588235294118,0.3333333333333333,0.6,0.3333333333333333,1797.34960938,1736.86682129,0,0
0.3333333333333333,0.2,0.5555555555555556,0.6666666666666666,0.6,0.2222222222222222,1661.52954102,1593.53808594,1,0
0.3333333333333333,0.2,0.4444444444444444,0.0,0.2,0.2222222222222222,1646.54272461,1546.46069336,2,4
0.3333333333333333,0.4,0.4444444444444444,0.6666666666666666,0.4,0.4444444444444444,1563.51403809,1710.94396973,1,3
0.3333333333333333,0.2,0.3888888888888889,0.3333333333333333,0.4,0.3333333333333333,1586.72912598,1622.55993652,1,2
0.0,0.0,0.3888888888888889,0.0,0.2,0.1111111111111111,1591.45471191,1566.60754395,1,1
0.0,0.4,0.6111111111111112,0.6666666666666666,0.4,0.16666666666666666,1793.33935547,1593.34350586,2,0
0.6666666666666666,0.6,0.6666666666666666,0.0,0.0,0.16666666666666666,1740.8770752,1564.47253418,5,0
0.6666666666666666,0.2,0.4444444444444444,0.3333333333333333,0.4,0.5,1610.72485352,1721.60021973,1,1
1.0,0.4,0.4444444444444444,0.3333333333333333,0.4,0.2222222222222222,1617.64758301,1565.01574707,1,2
0.6666666666666666,0.4,0.4444444444444444,0.3333333333333333,0.4,0.16666666666666666,1608.39660645,1540.97924805,1,0
nan,nan,nan,nan,nan,nan,1485.87646484,1590.13000488,1,2
nan,nan,nan,nan,nan,nan,1628.5390625,1554.43994141,1,0
nan,nan,nan,nan,nan,nan,1576.65100098,1631.71374512,3,2
nan,nan,nan,nan,nan,nan,1577.57531738,1526.83337402,1,2
nan,nan,nan,nan,nan,nan,1588.34631348,1720.01794434,1,1
nan,nan,nan,nan,nan,nan,1564.46435547,1665.96655273,1,0
nan,nan,nan,nan,nan,nan,1746.57702637,1611.41540527,2,1
nan,nan,nan,nan,nan,nan,1589.10095215,1592.4564209,0,1
nan,nan,nan,nan,nan,nan,1612.8248291,1720.90966797,1,1
nan,nan,nan,nan,nan,nan,1606.0123291,1796.55285645,0,2
nan,nan,nan,nan,nan,nan,1718.63989258,1583.91223145,2,0
nan,nan,nan,nan,nan,nan,1538.20617676,1478.5513916,0,1
nan,nan,nan,nan,nan,nan,1657.51623535,1632.82653809,0,4
nan,nan,nan,nan,nan,nan,1720.20288086,1572.91467285,1,2
nan,nan,nan,nan,nan,nan,1803.94335938,1579.27270508,1,0
nan,nan,nan,nan,nan,nan,1608.29858398,1589.72424316,1,3
nan,nan,nan,nan,nan,nan,1597.45507812,1598.62182617,2,1
nan,nan,1.0,nan,nan,0.0,1654.85302734,1706.85583496,1,1
nan,nan,1.0,nan,nan,1.0,1579.45349121,1602.41479492,2,2
nan,nan,0.0,nan,nan,1.0,1566.33251953,1603.53796387,2,1
nan,nan,0.0,nan,nan,1.0,1605.00817871,1526.85437012,0,2
nan,nan,1.0,nan,nan,1.0,1586.52172852,1806.05029297,0,0
nan,nan,1.0,nan,nan,0.0,1750.06408691,1635.74975586,1,0
nan,nan,0.0,nan,nan,0.0,1577.42578125,1723.35864258,1,3
nan,nan,0.0,nan,nan,0.0,1592.79907227,1550.28259277,1,0
nan,nan,0.0,nan,nan,0.0,1613.66174316,1593.27478027,1,1
nan,nan,0.0,nan,nan,0.0,1490.16320801,1624.58251953,0,6
nan,nan,0.5,nan,nan,0.0,1654.01257324,1596.12011719,7,2
nan,nan,0.0,nan,nan,0.0,1587.97619629,1707.69641113,0,2
nan,nan,0.0,nan,nan,0.5,1474.5657959,1604.07763672,2,1
nan,nan,0.5,nan,nan,0.5,1577.79064941,1596.64562988,1,1
nan,nan,0.5,nan,nan,0.5,1573.22485352,1802.26855469,0,2
nan,nan,0.5,nan,nan,0.5,1590.3034668,1732.38330078,3,3
nan,nan,0.0,nan,nan,1.0,1568.40124512,1543.88635254,1,0
nan,nan,0.5,nan,nan,0.0,1597.72961426,1632.08776855,3,2
nan,nan,0.0,nan,nan,0.5,1610.81640625,1640.17993164,0,2
nan,nan,1.0,nan,nan,0.0,1734.70593262,1608.79663086,0,0
nan,nan,0.0,nan,nan,1.0,1629.21398926,1582.04174805,1,0
nan,nan,nan,nan,nan,nan,1657.12805176,1577.9576416,4,2
nan,nan,0.0,nan,nan,1.0,1542.52319336,1668.47924805,1,2
nan,nan,nan,nan,nan,nan,1549.44873047,1487.85400391,1,0
nan,nan,1.0,nan,nan,0.0,1812.41564941,1580.15136719,3,0
nan,nan,0.0,nan,nan,1.0,1589.84667969,1596.17407227,1,0
nan,nan,nan,nan,nan,nan,1602.47827148,1602.06152344,3,1
nan,nan,nan,nan,nan,nan,1598.98266602,1571.27099609,0,0
nan,nan,0.5,nan,nan,0.3333333333333333,1729.38684082,1595.99536133,4,1
nan,nan,0.3333333333333333,nan,nan,0.0,1483.33422852,1634.33007812,0,3
nan,nan,0.3333333333333333,nan,nan,0.0,1576.75915527,1572.01196289,1,0
nan,nan,0.0,nan,nan,0.6666666666666666,1535.79711914,1663.07373047,0,3
nan,nan,1.0,nan,nan,0.0,1553.96850586,1574.25830078,3,1
nan,nan,0.3333333333333333,nan,nan,0.0,1590.18823242,1614.11572266,3,0
nan,nan,0.0,nan,nan,0.0,1721.82397461,1595.8326416,2,1
nan,nan,1.0,nan,nan,0.3333333333333333,1815.80786133,1610.92126465,2,1
nan,nan,1.0,nan,nan,0.0,1765.39099121,1593.61853027,1,3
nan,nan,0.6666666666666666,nan,nan,0.5,1675.20532227,1576.92578125,3,4
nan,nan,0.5,nan,nan,0.0,1660.34509277,1574.45727539,2,1
nan,nan,0.0,0.6666666666666666,0.8,0.6666666666666666,1601.4831543,1834.14953613,0,0
nan,nan,0.3333333333333333,nan,nan,0.5,1576.29785156,1484.10424805,4,2
0.0,0.4,0.0,nan,nan,0.5,1600.78723145,1613.32446289,0,1
nan,nan,0.5,nan,nan,0.0,1603.65539551,1594.0020752,0,0
0.3333333333333333,0.2,0.3333333333333333,nan,nan,0.3333333333333333,1577.29736328,1739.52636719,1,1
0.6666666666666666,0.4,0.6666666666666666,nan,nan,1.0,1613.88769531,1673.87219238,0,0
nan,nan,nan,nan,nan,nan,1619.82983398,1765.31005859,0,1
nan,nan,0.0,0.6666666666666666,0.2,0.6666666666666666,1624.30725098,1535.86535645,0,1
nan,nan,1.0,0.3333333333333333,0.6,0.3333333333333333,1691.80554199,1741.2232666,2,3
nan,nan,0.5,0.3333333333333333,0.6,0.25,1737.06176758,1664.66894531,3,0
nan,nan,0.0,0.0,0.4,0.0,1605.73815918,1613.46166992,1,1
nan,nan,0.0,0.3333333333333333,0.2,0.3333333333333333,1612.36865234,1478.3638916,4,1
0.6666666666666666,0.6,0.6666666666666666,0.0,0.2,0.25,1749.62854004,1613.75402832,4,0
0.3333333333333333,0.2,0.5,0.6666666666666666,0.4,0.75,1596.38598633,1547.80407715,1,1
0.3333333333333333,0.4,0.5,0.6666666666666666,0.4,0.6666666666666666,1623.10180664,1674.29821777,1,1
1.0,0.6,1.0,nan,nan,0.75,1829.89453125,1683.40026855,2,2
nan,nan,0.6666666666666666,nan,nan,0.0,1771.38598633,1582.03820801,1,0
0.3333333333333333,0.2,0.3333333333333333,nan,nan,0.0,1601.27148438,1570.13342285,2,5
0.3333333333333333,0.2,0.25,0.6666666666666666,0.2,0.6666666666666666,1579.76208496,1591.0098877,0,2
0.6666666666666666,0.6,0.6666666666666666,0.0,0.2,0.0,1656.60693359,1583.29870605,2,2
0.3333333333333333,0.2,0.25,0.6666666666666666,0.4,0.6666666666666666,1472.61364746,1622.4621582,0,2
nan,nan,0.5,nan,nan,1.0,1689.00170898,1773.87976074,1,0
0.0,0.2,0.0,0.0,0.0,0.25,1551.17871094,1603.87670898,2,2
nan,nan,1.0,0.0,0.2,0.0,1588.10620117,1565.88122559,4,0
0.6666666666666666,0.2,0.5,0.6666666666666666,0.6,0.5,1579.54443359,1756.44384766,2,2
0.0,0.4,0.0,0.3333333333333333,0.6,0.5,1604.89074707,1824.29309082,1,0
0.6666666666666666,0.2,0.5,nan,nan,0.5,1615.32299805,1618.11889648,0,0
0.6666666666666666,0.2,0.6666666666666666,0.3333333333333333,0.6,0.25,1606.9387207,1745.1237793,2,1
0.3333333333333333,0.4,0.5,0.0,0.2,0.0,1674.93786621,1593.01123047,0,0
0.6666666666666666,0.6,0.75,0.0,0.0,0.25,1738.67871094,1464.75756836,5,0
0.0,0.0,0.0,0.3333333333333333,0.6,0.2,1604.80102539,1664.54882812,0,1
0.3333333333333333,0.2,0.4,0.6666666666666666,0.6,0.75,1597.55517578,1617.2286377,0,0
0.6666666666666666,0.4,0.75,0.3333333333333333,0.2,0.6,1820.33227539,1550.99243164,2,0
nan,nan,0.75,0.0,0.0,0.0,1766.01708984,1613.72570801,1,0
0.3333333333333333,0.2,0.25,0.0,0.2,0.0,1587.62231445,1582.84387207,3,1
0.3333333333333333,0.0,0.2,0.0,0.4,0.2,1554.97729492,1617.05224609,3,0
0.3333333333333333,0.4,0.2,0.3333333333333333,0.2,0.5,1620.45410156,1671.13195801,0,1
0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.6,0.6,1736.29052734,1703.80773926,4,2
0.3333333333333333,0.6,0.4,0.3333333333333333,0.8,0.25,1621.27563477,1599.74816895,1,2
0.6666666666666666,0.6,0.5,0.3333333333333333,0.4,0.3333333333333333,1672.70446777,1612.09204102,1,2
0.3333333333333333,0.2,0.4,0.0,0.2,0.0,1679.49414062,1568.44824219,1,0
