,Date,HomeTeam,AwayTeam,FTHG,FTAG,HGFAvg,HGAAvg,AGFAvg,AGAAvg
58,2014-04-10,Hoffenheim,Schalke 04,2.0,1.0,2.0,1.6666666666666667,1.6666666666666667,2.0
59,2014-04-10,Leverkusen,Paderborn,2.0,2.0,2.0,1.6666666666666667,1.6666666666666667,2.0
60,2014-04-10,Werder Bremen,Freiburg,1.0,1.0,0.6666666666666666,1.6666666666666667,1.6666666666666667,2.3333333333333335
61,2014-05-10,M'gladbach,Mainz,1.0,1.0,2.0,0.6666666666666666,2.0,1.3333333333333333
62,2014-05-10,Wolfsburg,Augsburg,1.0,0.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.6666666666666666
63,2014-10-18,Bayern Munich,Werder Bremen,6.0,0.0,4.666666666666667,0.0,1.0,4.0
64,2014-10-18,FC Koln,Dortmund,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,2.0
65,2014-10-18,Freiburg,Wolfsburg,1.0,2.0,1.0,1.3333333333333333,1.0,1.0
66,2014-10-18,Hannover,M'gladbach,0.0,3.0,1.0,1.0,1.6666666666666667,0.3333333333333333
67,2014-10-18,Mainz,Augsburg,2.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333
68,2014-10-18,Schalke 04,Hertha,2.0,0.0,2.0,1.0,0.6666666666666666,1.6666666666666667
69,2014-10-18,Stuttgart,Leverkusen,3.0,3.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,2.3333333333333335
70,2014-10-19,Hamburg,Hoffenheim,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333
71,2014-10-19,Paderborn,Ein Frankfurt,3.0,1.0,2.0,1.0,1.6666666666666667,2.0
72,2014-10-24,Werder Bremen,FC Koln,0.0,1.0,0.3333333333333333,1.6666666666666667,1.0,1.3333333333333333
73,2014-10-25,Augsburg,Freiburg,2.0,0.0,2.3333333333333335,0.6666666666666666,1.3333333333333333,2.0
74,2014-10-25,Dortmund,Hannover,0.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667
75,2014-10-25,Ein Frankfurt,Stuttgart,4.0,5.0,3.0,3.0,3.0,3.0
76,2014-10-25,Hertha,Hamburg,3.0,0.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.3333333333333333
77,2014-10-25,Hoffenheim,Paderborn,1.0,0.0,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335
78,2014-10-25,Leverkusen,Schalke 04,1.0,0.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,1.0
79,2014-10-26,M'gladbach,Bayern Munich,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0
80,2014-10-26,Wolfsburg,Mainz,3.0,0.0,2.0,0.3333333333333333,1.0,2.0
81,2014-10-31,Schalke 04,Augsburg,1.0,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,1.3333333333333333
82,2014-01-11,Bayern Munich,Dortmund,2.0,1.0,4.0,0.3333333333333333,1.0,2.0
83,2014-01-11,Hamburg,Leverkusen,1.0,0.0,1.0,1.0,1.0,1.3333333333333333
84,2014-01-11,Hannover,Ein Frankfurt,1.0,0.0,0.6666666666666666,1.0,1.0,1.6666666666666667
85,2014-01-11,Mainz,Werder Bremen,1.0,2.0,1.0,1.0,1.0,3.0
86,2014-01-11,Stuttgart,Wolfsburg,0.0,4.0,1.3333333333333333,2.3333333333333335,2.0,0.6666666666666666
87,2014-02-11,FC Koln,Freiburg,0.0,1.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,1.0
88,2014-02-11,M'gladbach,Hoffenheim,3.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,1.3333333333333333
89,2014-02-11,Paderborn,Hertha,3.0,1.0,2.3333333333333335,1.3333333333333333,0.3333333333333333,2.0
90,2014-07-11,Hertha,Hannover,0.0,2.0,2.0,1.3333333333333333,1.0,1.3333333333333333
91,2014-08-11,Augsburg,Paderborn,3.0,0.0,2.0,0.0,0.6666666666666666,2.0
92,2014-08-11,Ein Frankfurt,Bayern Munich,0.0,4.0,2.3333333333333335,3.6666666666666665,2.0,0.0
93,2014-08-11,Freiburg,Schalke 04,2.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1.6666666666666667
94,2014-08-11,Hoffenheim,FC Koln,3.0,4.0,2.0,1.6666666666666667,2.3333333333333335,2.0
95,2014-08-11,Leverkusen,Mainz,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333
96,2014-08-11,Werder Bremen,Stuttgart,2.0,0.0,1.0,0.6666666666666666,2.3333333333333335,3.0
97,2014-09-11,Dortmund,M'gladbach,1.0,0.0,0.3333333333333333,0.6666666666666666,1.6666666666666667,0.6666666666666666
98,2014-09-11,Wolfsburg,Hamburg,2.0,0.0,2.0,0.0,0.3333333333333333,1.6666666666666667
99,2014-11-22,Bayern Munich,Hoffenheim,4.0,0.0,4.0,0.3333333333333333,0.6666666666666666,2.6666666666666665
100,2014-11-22,FC Koln,Hertha,1.0,2.0,1.0,1.3333333333333333,1.0,2.0
101,2014-11-22,Hannover,Leverkusen,1.0,3.0,0.6666666666666666,2.0,2.0,1.6666666666666667
102,2014-11-22,Mainz,Freiburg,2.0,2.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333
103,2014-11-22,M'gladbach,Ein Frankfurt,1.0,3.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.6666666666666667
104,2014-11-22,Paderborn,Dortmund,2.0,2.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,2.0
105,2014-11-22,Schalke 04,Wolfsburg,3.0,2.0,2.0,0.6666666666666666,2.6666666666666665,1.3333333333333333
106,2014-11-23,Hamburg,Werder Bremen,2.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,3.0
107,2014-11-23,Stuttgart,Augsburg,0.0,1.0,1.0,2.6666666666666665,0.6666666666666666,1.0
108,2014-11-28,Freiburg,Stuttgart,1.0,4.0,1.3333333333333333,2.0,3.0,2.3333333333333335
109,2014-11-29,Augsburg,Hamburg,3.0,1.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,2.6666666666666665
110,2014-11-29,Hertha,Bayern Munich,0.0,1.0,1.0,1.0,1.6666666666666667,0.0
111,2014-11-29,Hoffenheim,Hannover,4.0,3.0,2.6666666666666665,2.3333333333333335,2.0,1.3333333333333333
112,2014-11-29,Leverkusen,FC Koln,5.0,1.0,2.0,0.3333333333333333,2.0,2.6666666666666665
113,2014-11-29,Schalke 04,Mainz,4.0,1.0,2.6666666666666665,1.0,0.3333333333333333,2.3333333333333335
114,2014-11-29,Werder Bremen,Paderborn,4.0,0.0,2.0,0.3333333333333333,0.0,2.6666666666666665
115,2014-11-30,Ein Frankfurt,Dortmund,2.0,0.0,2.0,3.0,1.0,2.0
116,2014-11-30,Wolfsburg,M'gladbach,1.0,0.0,2.0,0.0,1.0,0.6666666666666666
117,2014-05-12,Dortmund,Hoffenheim,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665
118,2014-06-12,Bayern Munich,Leverkusen,1.0,0.0,2.3333333333333335,0.3333333333333333,1.0,1.0
119,2014-06-12,FC Koln,Augsburg,1.0,2.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666
120,2014-06-12,Hannover,Wolfsburg,1.0,3.0,1.0,2.0,3.0,1.3333333333333333
121,2014-06-12,M'gladbach,Hertha,3.0,2.0,2.3333333333333335,2.0,1.6666666666666667,2.3333333333333335
122,2014-06-12,Paderborn,Freiburg,1.0,1.0,2.0,1.3333333333333333,1.3333333333333333,1.0
123,2014-06-12,Stuttgart,Schalke 04,0.0,4.0,0.0,3.0,1.3333333333333333,1.0
124,2014-07-12,Ein Frankfurt,Werder Bremen,5.0,2.0,2.3333333333333335,2.0,1.3333333333333333,2.6666666666666665
125,2014-07-12,Hamburg,Mainz,2.0,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666,2.0
126,2014-12-12,Hoffenheim,Ein Frankfurt,3.0,2.0,3.3333333333333335,3.0,1.6666666666666667,1.6666666666666667
127,2014-12-13,Augsburg,Bayern Munich,0.0,4.0,2.0,1.6666666666666667,3.0,0.0
128,2014-12-13,Freiburg,Hamburg,0.0,0.0,1.0,1.3333333333333333,0.3333333333333333,1.6666666666666667
129,2014-12-13,Hertha,Dortmund,1.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.6666666666666667
130,2014-12-13,Mainz,Stuttgart,1.0,1.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,1.3333333333333333
131,2014-12-13,Schalke 04,FC Koln,1.0,2.0,2.6666666666666665,1.6666666666666667,2.3333333333333335,3.0
132,2014-12-13,Werder Bremen,Hannover,3.0,3.0,3.0,1.0,2.6666666666666665,2.3333333333333335
133,2014-12-14,Leverkusen,M'gladbach,1.0,1.0,2.0,0.6666666666666666,0.3333333333333333,1.0
134,2014-12-14,Wolfsburg,Paderborn,1.0,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,2.6666666666666665
135,2014-12-16,Bayern Munich,Freiburg,2.0,0.0,2.3333333333333335,0.0,1.0,1.6666666666666667
136,2014-12-16,FC Koln,Mainz,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,2.0
137,2014-12-16,Hamburg,Stuttgart,0.0,1.0,1.3333333333333333,0.6666666666666666,2.0,0.6666666666666666
138,2014-12-16,Hannover,Augsburg,2.0,0.0,1.3333333333333333,2.0,1.0,1.0
139,2014-12-17,Dortmund,Wolfsburg,2.0,2.0,1.3333333333333333,0.6666666666666666,2.3333333333333335,2.0
140,2014-12-17,Ein Frankfurt,Hertha,4.0,4.0,3.6666666666666665,2.0,2.6666666666666665,2.6666666666666665
141,2014-12-17,Hoffenheim,Leverkusen,0.0,1.0,2.3333333333333335,2.0,1.3333333333333333,0.6666666666666666
142,2014-12-17,M'gladbach,Werder Bremen,4.0,1.0,2.6666666666666665,2.0,1.0,3.6666666666666665
143,2014-12-17,Paderborn,Schalke 04,1.0,2.0,1.3333333333333333,1.6666666666666667,2.0,1.0
144,2014-12-19,Mainz,Bayern Munich,1.0,2.0,1.3333333333333333,1.6666666666666667,2.3333333333333335,0.3333333333333333
145,2014-12-20,Augsburg,M'gladbach,2.0,1.0,1.6666666666666667,2.0,0.6666666666666666,1.3333333333333333
146,2014-12-20,Leverkusen,Ein Frankfurt,1.0,1.0,2.3333333333333335,1.0,2.0,1.6666666666666667
147,2014-12-20,Schalke 04,Hamburg,0.0,0.0,1.6666666666666667,1.0,0.3333333333333333,1.0
148,2014-12-20,Stuttgart,Paderborn,0.0,0.0,0.0,1.6666666666666667,0.3333333333333333,1.6666666666666667
149,2014-12-20,Werder Bremen,Dortmund,2.0,1.0,3.0,1.3333333333333333,0.3333333333333333,1.6666666666666667
150,2014-12-20,Wolfsburg,FC Koln,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,2.6666666666666665
151,2014-12-21,Freiburg,Hannover,2.0,2.0,1.0,2.0,2.6666666666666665,3.0
152,2014-12-21,Hertha,Hoffenheim,0.0,5.0,0.3333333333333333,2.0,1.6666666666666667,1.6666666666666667
153,2015-01-30,Wolfsburg,Bayern Munich,4.0,1.0,2.3333333333333335,1.0,2.3333333333333335,1.6666666666666667
154,2015-01-31,Freiburg,Ein Frankfurt,4.0,1.0,2.0,1.0,1.3333333333333333,2.6666666666666665
155,2015-01-31,Hamburg,FC Koln,0.0,2.0,0.6666666666666666,1.3333333333333333,1.6666666666666667,1.0
156,2015-01-31,Leverkusen,Dortmund,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0
157,2015-01-31,Mainz,Paderborn,5.0,0.0,2.3333333333333335,1.0,0.3333333333333333,2.0
158,2015-01-31,Schalke 04,Hannover,1.0,0.0,0.6666666666666666,0.6666666666666666,1.6666666666666667,2.0
159,2015-01-31,Stuttgart,M'gladbach,0.0,1.0,0.0,1.6666666666666667,1.0,1.0
160,2015-01-02,Augsburg,Hoffenheim,3.0,1.0,1.6666666666666667,2.0,2.0,1.3333333333333333
161,2015-01-02,Werder Bremen,Hertha,2.0,0.0,2.3333333333333335,1.3333333333333333,2.0,3.0
162,2015-03-02,Bayern Munich,Schalke 04,1.0,1.0,1.3333333333333333,0.3333333333333333,2.3333333333333335,0.6666666666666666
163,2015-03-02,Ein Frankfurt,Wolfsburg,1.0,1.0,3.3333333333333335,2.3333333333333335,2.0,1.3333333333333333
164,2015-03-02,Hannover,Mainz,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.0
165,2015-03-02,M'gladbach,Freiburg,1.0,0.0,2.6666666666666665,1.0,0.3333333333333333,1.3333333333333333
166,2015-04-02,Dortmund,Augsburg,0.0,1.0,1.0,1.0,1.0,1.0
167,2015-04-02,FC Koln,Stuttgart,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333
168,2015-04-02,Hertha,Leverkusen,0.0,1.0,0.3333333333333333,2.0,0.6666666666666666,0.3333333333333333
169,2015-04-02,Hoffenheim,Werder Bremen,1.0,2.0,1.3333333333333333,1.6666666666666667,1.6666666666666667,3.3333333333333335
170,2015-04-02,Paderborn,Hamburg,0.0,3.0,0.6666666666666666,2.0,1.0,0.0
171,2015-06-02,Schalke 04,M'gladbach,1.0,0.0,0.6666666666666666,0.0,0.6666666666666666,1.0
172,2015-07-02,FC Koln,Paderborn,0.0,0.0,0.0,0.0,0.0,1.6666666666666667
173,2015-07-02,Freiburg,Dortmund,0.0,3.0,2.0,2.0,1.3333333333333333,0.6666666666666666
174,2015-07-02,Hamburg,Hannover,2.0,1.0,0.6666666666666666,1.3333333333333333,1.0,1.6666666666666667
175,2015-07-02,Mainz,Hertha,0.0,2.0,2.0,1.3333333333333333,2.0,2.0
176,2015-07-02,Stuttgart,Bayern Munich,0.0,2.0,0.0,1.0,1.6666666666666667,1.6666666666666667
177,2015-07-02,Wolfsburg,Hoffenheim,3.0,0.0,3.0,0.6666666666666666,2.0,2.0
178,2015-08-02,Augsburg,Ein Frankfurt,2.0,2.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.3333333333333335
179,2015-08-02,Werder Bremen,Leverkusen,2.0,1.0,2.0,0.6666666666666666,1.0,0.6666666666666666
180,2015-02-13,Dortmund,Mainz,4.0,2.0,2.0,1.6666666666666667,1.0,1.6666666666666667
181,2015-02-14,Bayern Munich,Hamburg,8.0,0.0,3.6666666666666665,0.3333333333333333,1.0,2.6666666666666665
182,2015-02-14,Ein Frankfurt,Schalke 04,1.0,0.0,2.0,1.6666666666666667,1.0,1.0
183,2015-02-14,Hoffenheim,Stuttgart,2.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666
184,2015-02-14,Leverkusen,Wolfsburg,4.0,5.0,1.6666666666666667,2.0,2.6666666666666665,2.3333333333333335
185,2015-02-14,M'gladbach,FC Koln,1.0,0.0,2.0,0.3333333333333333,1.0,1.0
186,2015-02-14,Werder Bremen,Augsburg,3.0,2.0,2.3333333333333335,1.0,1.0,1.6666666666666667
187,2015-02-15,Hannover,Paderborn,1.0,2.0,1.3333333333333333,1.0,0.6666666666666666,2.0
188,2015-02-15,Hertha,Freiburg,0.0,2.0,0.0,2.6666666666666665,0.6666666666666666,1.0
189,2015-02-20,Stuttgart,Dortmund,2.0,3.0,0.6666666666666666,2.0,2.0,0.6666666666666666
190,2015-02-21,Augsburg,Leverkusen,2.0,2.0,2.3333333333333335,1.6666666666666667,1.3333333333333333,1.3333333333333333
191,2015-02-21,FC Koln,Hannover,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333
192,2015-02-21,Freiburg,Hoffenheim,1.0,1.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335
193,2015-02-21,Mainz,Ein Frankfurt,3.0,1.0,2.6666666666666665,1.0,1.3333333333333333,3.0
194,2015-02-21,Paderborn,Bayern Munich,0.0,6.0,0.3333333333333333,3.6666666666666665,3.0,1.3333333333333333
195,2015-02-21,Schalke 04,Werder Bremen,1.0,1.0,1.0,0.3333333333333333,1.3333333333333333,2.0
196,2015-02-22,Hamburg,M'gladbach,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,0.6666666666666666
197,2015-02-22,Wolfsburg,Hertha,2.0,1.0,3.0,0.6666666666666666,1.0,1.3333333333333333
198,2015-02-27,Bayern Munich,FC Koln,4.0,1.0,4.333333333333333,0.6666666666666666,1.0,1.6666666666666667
199,2015-02-28,Dortmund,Schalke 04,3.0,0.0,2.3333333333333335,1.0,0.3333333333333333,1.6666666666666667
200,2015-02-28,Ein Frankfurt,Hamburg,2.0,1.0,1.3333333333333333,0.6666666666666666,1.3333333333333333,3.3333333333333335
201,2015-02-28,Hannover,Stuttgart,1.0,1.0,1.0,1.3333333333333333,0.6666666666666666,1.0
202,2015-02-28,Hertha,Augsburg,1.0,0.0,0.3333333333333333,1.0,1.0,1.3333333333333333
203,2015-02-28,Hoffenheim,Mainz,2.0,0.0,1.6666666666666667,1.0,1.0,2.3333333333333335
204,2015-02-28,Leverkusen,Freiburg,1.0,0.0,1.6666666666666667,1.6666666666666667,0.6666666666666666,0.6666666666666666
205,2015-01-03,M'gladbach,Paderborn,2.0,0.0,1.3333333333333333,0.0,0.6666666666666666,1.0
206,2015-01-03,Werder Bremen,Wolfsburg,3.0,5.0,2.6666666666666665,2.6666666666666665,3.6666666666666665,2.6666666666666665
207,2015-06-03,Stuttgart,Hertha,0.0,0.0,0.6666666666666666,1.6666666666666667,1.0,0.6666666666666666
208,2015-07-03,Augsburg,Wolfsburg,1.0,0.0,1.6666666666666667,1.3333333333333333,3.3333333333333335,2.6666666666666665
209,2015-07-03,Freiburg,Werder Bremen,0.0,1.0,0.3333333333333333,1.6666666666666667,1.3333333333333333,0.6666666666666666
210,2015-07-03,Hamburg,Dortmund,0.0,0.0,1.0,0.6666666666666666,2.0,0.6666666666666666
211,2015-07-03,Hannover,Bayern Munich,1.0,3.0,1.0,2.0,3.6666666666666665,0.3333333333333333
212,2015-07-03,Mainz,M'gladbach,2.0,2.0,1.6666666666666667,1.6666666666666667,1.0,1.3333333333333333
213,2015-07-03,Schalke 04,Hoffenheim,3.0,1.0,1.6666666666666667,0.6666666666666666,0.6666666666666666,2.3333333333333335
214,2015-08-03,FC Koln,Ein Frankfurt,4.0,2.0,1.6666666666666667,1.0,1.6666666666666667,3.0
215,2015-08-03,Paderborn,Leverkusen,0.0,3.0,0.0,4.0,2.0,1.3333333333333333
216,2015-03-13,Leverkusen,Stuttgart,4.0,0.0,3.0,1.6666666666666667,0.6666666666666666,2.3333333333333335
217,2015-03-14,Augsburg,Mainz,0.0,2.0,1.0,1.3333333333333333,1.3333333333333333,2.0
218,2015-03-14,Dortmund,FC Koln,0.0,0.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,1.6666666666666667
219,2015-03-14,Ein Frankfurt,Paderborn,4.0,0.0,2.3333333333333335,0.3333333333333333,0.6666666666666666,2.3333333333333335
220,2015-03-14,Hertha,Schalke 04,2.0,2.0,1.0,1.3333333333333333,0.6666666666666666,2.0
221,2015-03-14,Hoffenheim,Hamburg,3.0,0.0,2.3333333333333335,0.3333333333333333,0.3333333333333333,4.333333333333333
222,2015-03-14,Werder Bremen,Bayern Munich,0.0,4.0,2.0,3.6666666666666665,4.333333333333333,0.3333333333333333
223,2015-03-15,M'gladbach,Hannover,2.0,0.0,1.6666666666666667,0.0,0.6666666666666666,1.6666666666666667
224,2015-03-15,Wolfsburg,Freiburg,3.0,0.0,2.6666666666666665,0.3333333333333333,0.6666666666666666,1.3333333333333333
225,2015-03-20,Hamburg,Hertha,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
226,2015-03-21,FC Koln,Werder Bremen,1.0,1.0,2.0,1.3333333333333333,1.0,0.6666666666666666
227,2015-03-21,Freiburg,Augsburg,2.0,0.0,1.0,0.6666666666666666,0.6666666666666666,2.0
228,2015-03-21,Hannover,Dortmund,2.0,3.0,1.3333333333333333,2.3333333333333335,2.0,1.3333333333333333
229,2015-03-21,Paderborn,Hoffenheim,0.0,0.0,0.0,3.0,0.6666666666666666,1.3333333333333333
230,2015-03-21,Schalke 04,Leverkusen,0.0,1.0,1.3333333333333333,1.0,2.0,0.6666666666666666
231,2015-03-21,Stuttgart,Ein Frankfurt,3.0,1.0,1.6666666666666667,1.3333333333333333,1.3333333333333333,3.3333333333333335
232,2015-03-22,Bayern Munich,M'gladbach,0.0,2.0,4.0,1.0,1.6666666666666667,1.0
233,2015-03-22,Mainz,Wolfsburg,1.0,1.0,2.0,1.3333333333333333,2.0,1.6666666666666667
234,2015-04-04,Dortmund,Bayern Munich,0.0,1.0,1.0,0.3333333333333333,2.6666666666666665,0.3333333333333333
235,2015-04-04,Ein Frankfurt,Hannover,2.0,2.0,2.6666666666666665,1.0,1.0,1.6666666666666667
236,2015-04-04,Freiburg,FC Koln,1.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.6666666666666667
237,2015-04-04,Hoffenheim,M'gladbach,1.0,4.0,2.0,1.3333333333333333,2.6666666666666665,1.0
238,2015-04-04,Leverkusen,Hamburg,4.0,0.0,3.0,0.0,0.3333333333333333,3.0
239,2015-04-04,Werder Bremen,Mainz,0.0,0.0,1.0,3.0,0.6666666666666666,0.6666666666666666
240,2015-04-04,Wolfsburg,Stuttgart,3.0,1.0,2.6666666666666665,0.6666666666666666,0.6666666666666666,2.6666666666666665
241,2015-05-04,Augsburg,Schalke 04,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667
242,2015-05-04,Hertha,Paderborn,2.0,0.0,1.6666666666666667,0.6666666666666666,0.0,2.6666666666666665
243,2015-10-04,Hannover,Hertha,1.0,1.0,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3333333333333333
244,2015-11-04,Bayern Munich,Ein Frankfurt,3.0,0.0,2.3333333333333335,1.0,1.0,3.3333333333333335
245,2015-11-04,Hamburg,Wolfsburg,0.0,2.0,0.0,1.0,1.0,0.6666666666666666
246,2015-11-04,Mainz,Leverkusen,2.0,3.0,1.6666666666666667,2.0,2.3333333333333335,0.6666666666666666
247,2015-11-04,M'gladbach,Dortmund,3.0,1.0,2.3333333333333335,0.3333333333333333,1.3333333333333333,1.6666666666666667
248,2015-11-04,Paderborn,Augsburg,2.0,1.0,0.6666666666666666,1.3333333333333333,0.3333333333333333,1.6666666666666667
249,2015-11-04,Schalke 04,Freiburg,0.0,0.0,1.0,0.6666666666666666,0.0,1.3333333333333333
250,2015-12-04,FC Koln,Hoffenheim,3.0,2.0,2.6666666666666665,1.6666666666666667,1.0,2.0
251,2015-12-04,Stuttgart,Werder Bremen,3.0,2.0,2.0,1.0,1.3333333333333333,1.3333333333333333
252,2015-04-17,Ein Frankfurt,M'gladbach,0.0,0.0,2.0,0.6666666666666666,2.0,0.3333333333333333
253,2015-04-18,Augsburg,Stuttgart,2.0,1.0,0.6666666666666666,1.0,0.6666666666666666,3.0
254,2015-04-18,Dortmund,Paderborn,3.0,0.0,1.0,0.3333333333333333,0.0,3.0
255,2015-04-18,Freiburg,Mainz,2.0,3.0,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666
256,2015-04-18,Hertha,FC Koln,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333
257,2015-04-18,Hoffenheim,Bayern Munich,0.0,2.0,1.3333333333333333,2.0,2.3333333333333335,0.0
258,2015-04-18,Leverkusen,Hannover,4.0,0.0,4.0,0.0,0.6666666666666666,2.6666666666666665
259,2015-04-19,Werder Bremen,Hamburg,1.0,0.0,0.3333333333333333,1.3333333333333333,0.0,2.6666666666666665
260,2015-04-19,Wolfsburg,Schalke 04,1.0,1.0,2.3333333333333335,0.6666666666666666,1.0,1.0
261,2015-04-24,Mainz,Schalke 04,2.0,0.0,1.6666666666666667,1.3333333333333333,0.3333333333333333,1.0
262,2015-04-25,Bayern Munich,Hertha,1.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666
263,2015-04-25,Dortmund,Ein Frankfurt,2.0,0.0,1.6666666666666667,0.3333333333333333,0.3333333333333333,2.6666666666666665
264,2015-04-25,FC Koln,Leverkusen,1.0,1.0,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.0
265,2015-04-25,Hamburg,Augsburg,3.0,2.0,1.0,1.6666666666666667,1.0,2.3333333333333335
266,2015-04-25,Hannover,Hoffenheim,1.0,2.0,1.3333333333333333,2.0,1.3333333333333333,1.3333333333333333
267,2015-04-25,Stuttgart,Freiburg,2.0,2.0,2.6666666666666665,1.6666666666666667,0.6666666666666666,1.6666666666666667
268,2015-04-26,M'gladbach,Wolfsburg,1.0,0.0,2.0,0.3333333333333333,1.0,0.6666666666666666
269,2015-04-26,Paderborn,Werder Bremen,2.0,2.0,1.3333333333333333,1.0,1.6666666666666667,2.0
270,2015-02-05,Augsburg,FC Koln,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
271,2015-02-05,Freiburg,Paderborn,1.0,2.0,1.3333333333333333,1.6666666666666667,0.6666666666666666,2.0
